Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
2692,19492,12/12/2010,High,33,713.7,0.02,Regular Air,176.09,21.98,2.87,Jason Gross,Manitoba,Prarie,Small Business,Office Supplies,Pens & Art Supplies,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Small Pack,0.55,12/13/2010
2786,20102,6/5/2011,High,15,333.3,0.03,Regular Air,71.04,22.24,1.99,Christine Sundaresam,Manitoba,Prarie,Small Business,Technology,Computer Peripherals,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",Small Pack,0.43,6/6/2011
3050,21863,11/21/2010,Not Specified,27,85.77,0.03,Regular Air,-102.02,2.84,5.44,Christine Sundaresam,Manitoba,Prarie,Small Business,Office Supplies,Binders and Binder Accessories,Avery Round Ring Poly Binders,Small Box,0.36,11/22/2010
3051,21863,11/21/2010,Not Specified,13,149.31,0,Regular Air,7.77,10.98,5.14,Christine Sundaresam,Manitoba,Prarie,Small Business,Office Supplies,Binders and Binder Accessories,GBC Imprintable Covers,Small Box,0.36,11/22/2010
3058,21894,12/18/2011,Critical,6,54.3,0.1,Regular Air,1.27,9.68,2.03,Katrina Bavinger,Manitoba,Prarie,Consumer,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",Wrap Bag,0.37,12/20/2011
3072,22022,4/3/2010,Critical,1,1409.86,0.07,Delivery Truck,-3461.12,1500.97,29.7,Hallie Redmond,Manitoba,Prarie,Small Business,Technology,Office Machines,Epson DFX5000+ Dot Matrix Printer,Jumbo Drum,0.57,4/4/2010
3159,22663,1/11/2012,Low,35,9843.11,0.07,Delivery Truck,-384.60,280.98,57,Maria Bertelson,Manitoba,Prarie,Corporate,Furniture,Chairs & Chairmats,Hon 2090 �Pillow Soft� Series Mid Back Swivel/Tilt Chairs,Jumbo Drum,0.78,1/11/2012
3160,22663,1/11/2012,Low,15,7190.06,0.08,Delivery Truck,1908.45,500.98,28.14,Maria Bertelson,Manitoba,Prarie,Corporate,Technology,Office Machines,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Jumbo Drum,0.38,1/16/2012
3317,23713,11/28/2012,Not Specified,38,3701.5205,0.05,Regular Air,894.06,115.99,5.92,Katrina Bavinger,Manitoba,Prarie,Consumer,Technology,Telephones and Communication,8890,Small Box,0.58,12/1/2012
3411,24358,5/16/2009,Critical,27,7333.45,0.07,Regular Air,-207.28,279.48,35,Christine Sundaresam,Manitoba,Prarie,Small Business,Office Supplies,Storage & Organization,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Large Box,0.8,5/16/2009
3415,24386,6/26/2012,High,41,4256.51,0.03,Regular Air,1653.96,100.97,7.18,Bruce Stewart,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,Gyration Ultra Cordless Optical Suite,Small Box,0.46,6/28/2012
3416,24386,6/26/2012,High,12,503.08,0.01,Regular Air,-102.74,40.98,6.5,Bruce Stewart,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,Targus USB Numeric Keypad,Small Box,0.74,6/28/2012
3417,24386,6/26/2012,High,15,76.94,0,Express Air,29.67,4.13,0.99,Bruce Stewart,Manitoba,Prarie,Corporate,Office Supplies,Labels,Avery 491,Small Box,0.39,6/27/2012
3494,24899,8/20/2011,Not Specified,37,252.99,0.08,Regular Air,28.76,7.08,2.35,Maria Bertelson,Manitoba,Prarie,Home Office,Office Supplies,Pens & Art Supplies,SANFORD Major Accent� Highlighters,Wrap Bag,0.47,8/22/2011
3571,25473,10/14/2012,High,36,17304.85,0.05,Delivery Truck,7434.48,500.98,28.14,Mary Zewe,Manitoba,Prarie,Corporate,Technology,Office Machines,"Hewlett-Packard cp1700 [D, PS] Series Color Inkjet Printers",Jumbo Drum,0.38,10/16/2012
3572,25473,10/14/2012,High,20,794.32,0.08,Regular Air,67.61,40.99,17.48,Mary Zewe,Manitoba,Prarie,Corporate,Office Supplies,Paper,Xerox 1893,Small Box,0.36,10/17/2012
3596,25638,8/6/2009,High,31,163.89,0.02,Regular Air,-108.55,4.89,4.93,Ivan Gibson,Manitoba,Prarie,Corporate,Technology,Computer Peripherals,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Small Pack,0.66,8/7/2009
3597,25638,8/6/2009,High,12,115.45,0.07,Regular Air,23.53,10.06,2.06,Ivan Gibson,Manitoba,Prarie,Corporate,Office Supplies,Paper,Riverleaf Stik-Withit� Designer Note Cubes�,Wrap Bag,0.39,8/7/2009
3638,26016,10/7/2009,High,2,154.94,0.09,Regular Air,-358.43,77.51,4,Ken Lonsdale,Manitoba,Prarie,Consumer,Technology,Computer Peripherals,Micro Innovations Media Access Pro Keyboard,Small Box,0.76,10/9/2009
3639,26016,10/7/2009,High,44,1642.642,0.08,Express Air,314.84,45.99,4.99,Ken Lonsdale,Manitoba,Prarie,Consumer,Technology,Telephones and Communication,KF 788,Small Box,0.56,10/9/2009
3659,26182,1/16/2010,Not Specified,4,770.76,0.08,Delivery Truck,-192.51,200.98,23.76,Doug Bickford,Ontario,Ontario,Corporate,Furniture,Chairs & Chairmats,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Jumbo Drum,0.58,1/16/2010
3735,26691,8/3/2012,Not Specified,37,270.43,0.07,Regular Air,-83.16,7.68,6.16,Liz Thompson,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Strips,Small Box,0.35,8/4/2012
3793,27015,12/31/2011,Low,24,1339.25,0.03,Regular Air,142.51,56.96,13.22,Maria Bertelson,Ontario,Ontario,Home Office,Office Supplies,Appliances,"Conquest� 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Small Box,0.56,12/31/2011
3902,27840,7/3/2009,High,8,1209.37,0.09,Delivery Truck,-407.85,150.98,66.27,Maria Bertelson,Ontario,Ontario,Home Office,Furniture,Bookcases,Bush Mission Pointe Library,Jumbo Box,0.65,7/4/2009
3945,28130,7/30/2009,Low,23,404.24,0.02,Express Air,-76.99,15.99,13.18,Guy Thornton,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37,8/3/2009
3946,28130,7/30/2009,Low,32,1381.88,0.09,Express Air,598.20,46.94,6.77,Guy Thornton,Ontario,Ontario,Corporate,Furniture,Office Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Small Box,0.44,7/30/2009
3964,28290,1/10/2009,Low,43,1307.35,0.05,Express Air,-154.24,30.42,8.65,Maria Bertelson,Ontario,Ontario,Home Office,Technology,Computer Peripherals,"Fellowes Internet Keyboard, Platinum",Small Box,0.74,1/14/2009
3965,28290,1/10/2009,Low,3,523.58,0.01,Express Air,-179.36,161.55,19.99,Maria Bertelson,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer� Files,Small Box,0.66,1/12/2009
4211,29927,11/7/2012,High,19,257.97,0.03,Regular Air,33.18,12.95,4.98,Bruce Stewart,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,GBC Binding covers,Small Box,0.4,11/8/2012
4212,29953,2/7/2011,Critical,42,619.77,0.02,Regular Air,50.24,14.45,7.17,Brian Thompson,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Small Box,0.38,2/10/2011
4387,31238,8/22/2010,Medium,21,7512.03,0.09,Express Air,2017.64,363.25,19.99,Joseph Airdo,Ontario,Ontario,Corporate,Office Supplies,Appliances,Hoover WindTunnel� Plus Canister Vacuum,Small Box,0.57,8/24/2010
4505,32067,3/12/2012,High,27,2853.8835,0.06,Regular Air,492.24,125.99,7.69,Christina Vanderzanden,Ontario,Ontario,Small Business,Technology,Telephones and Communication,Timeport L7089,Small Box,0.58,3/13/2012
4527,32198,11/9/2011,Medium,31,240.63,0.02,Regular Air,-117.92,7.37,5.53,Joseph Airdo,Ontario,Ontario,Consumer,Technology,Computer Peripherals,"Imation 3.5"" Unformatted DS/HD Diskettes, 10/Box",Small Pack,0.69,11/9/2011
4535,32231,11/1/2012,Low,44,192.33,0.01,Regular Air,48.54,4.26,1.2,Ken Lonsdale,Ontario,Ontario,Consumer,Office Supplies,Pens & Art Supplies,"Dixon Prang� Watercolor Pencils, 10-Color Set with Brush",Wrap Bag,0.44,11/5/2012
4563,32452,7/18/2011,Medium,3,8.6,0.09,Regular Air,-2.03,2.88,0.5,Joseph Airdo,Ontario,Ontario,Consumer,Office Supplies,Labels,Avery 507,Small Box,0.39,7/19/2011
4637,32998,9/29/2010,Not Specified,13,1663.83,0.1,Delivery Truck,-484.64,130.98,54.74,Guy Thornton,Ontario,Ontario,Corporate,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,0.69,9/30/2010
4647,33091,1/25/2011,High,24,265.35,0.02,Regular Air,-128.69,9.99,11.59,Robert Waldorf,Ontario,Ontario,Home Office,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),Small Box,0.4,1/27/2011
4672,33250,6/25/2009,Not Specified,40,7381.19,0.04,Regular Air,2998.88,177.98,0.99,Guy Thornton,Ontario,Ontario,Corporate,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,Small Box,0.56,6/27/2009
4689,33378,4/27/2012,High,25,945.36,0.1,Regular Air,219.85,39.98,9.83,Joseph Airdo,Ontario,Ontario,Consumer,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Small Box,0.4,4/28/2012
4766,33889,11/6/2010,Low,46,9046.33,0,Delivery Truck,1398.03,180.98,55.24,Christina Vanderzanden,Ontario,Ontario,Small Business,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,Jumbo Drum,0.57,11/11/2010
4767,33889,11/6/2010,Low,43,367.96,0.06,Regular Air,-16.11,8.67,3.5,Christina Vanderzanden,Ontario,Ontario,Small Business,Office Supplies,Appliances,Staples 4 Outlet Surge Protector,Small Box,0.58,11/13/2010
4768,33889,11/6/2010,Low,27,159.05,0.04,Regular Air,21.46,5.98,2.5,Christina Vanderzanden,Ontario,Ontario,Small Business,Office Supplies,Envelopes,Wausau Papers Astrobrights� Colored Envelopes,Small Box,0.36,11/10/2010
4769,33889,11/6/2010,Low,39,116.14,0.01,Regular Air,50.44,2.88,0.5,Christina Vanderzanden,Ontario,Ontario,Small Business,Office Supplies,Labels,Avery 49,Small Box,0.36,11/8/2010
4858,34567,4/26/2009,Low,18,3344.11,0.03,Delivery Truck,588.54,180.98,26.2,Katrina Bavinger,Ontario,Ontario,Consumer,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,Jumbo Drum,0.59,4/30/2009
5078,36163,11/5/2012,Low,32,463,0.07,Regular Air,24.61,14.45,7.17,Meg O'Connel,Ontario,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Small Box,0.38,11/5/2012
5114,36449,9/5/2010,Not Specified,6,90.75,0.02,Regular Air,-26.39,12.99,14.37,Bruce Stewart,Ontario,Ontario,Corporate,Furniture,Office Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Large Box,0.73,9/5/2010
5144,36675,7/3/2011,High,39,113.09,0.04,Regular Air,29.76,2.94,0.81,Christine Sundaresam,Ontario,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Prang Colored Pencils,Wrap Bag,0.4,7/6/2011
5327,37862,1/12/2009,Not Specified,27,1603.27,0.01,Regular Air,452.49,59.98,3.99,Guy Thornton,Ontario,Ontario,Corporate,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Small Box,0.57,1/15/2009
5379,38240,12/19/2009,High,4,41.53,0.04,Regular Air,-15.53,8.6,6.19,Ken Lonsdale,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,Small Box,0.38,12/19/2009
5450,38693,6/14/2011,Low,3,2222.61,0.02,Regular Air,196.08,699.99,24.49,Lycoris Saunders,Ontario,Ontario,Home Office,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,Large Box,0.41,6/21/2011
5483,38917,11/21/2010,Low,11,618.1965,0.02,Regular Air,-132.53,65.99,8.8,Joseph Airdo,Ontario,Ontario,Consumer,Technology,Telephones and Communication,6120,Small Box,0.58,11/28/2010
5501,39015,12/6/2009,Medium,13,5236.14,0.05,Delivery Truck,567.59,399.98,12.06,Lycoris Saunders,Ontario,Ontario,Corporate,Technology,Office Machines,Okidata ML320 Series Turbo Dot Matrix Printers,Jumbo Box,0.56,12/6/2009
5502,39015,12/6/2009,Medium,11,74.02,0.07,Regular Air,-28.45,6.48,5.74,Lycoris Saunders,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1994,Small Box,0.37,12/6/2009
5539,39265,5/7/2010,Critical,47,198.08,0.02,Regular Air,32.69,4.28,0.94,Dorothy Dickinson,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Newell 336,Wrap Bag,0.56,5/8/2010
5770,40962,2/20/2011,Critical,28,1553.66,0.03,Regular Air,547.48,54.48,0.99,Mary Zewe,Ontario,Ontario,Corporate,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster� Power Centers,Small Box,0.57,2/21/2011
5771,40962,2/20/2011,Critical,30,3276.9965,0,Regular Air,653.06,125.99,8.99,Mary Zewe,Ontario,Ontario,Corporate,Technology,Telephones and Communication,M70,Small Box,0.59,2/21/2011
5786,41059,9/14/2010,Medium,26,363.16,0.08,Express Air,3.92,14.27,7.27,Lycoris Saunders,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Laser Imprintable Binding System Covers, Desert Sand",Small Box,0.38,9/14/2010
5787,41059,9/14/2010,Medium,45,12571.63,0.09,Regular Air,5455.96,300.98,13.99,Lycoris Saunders,Ontario,Ontario,Corporate,Technology,Office Machines,Polycom VoiceStation 100,Medium Box,0.39,9/15/2010
5788,41059,9/14/2010,Medium,21,128.86,0,Express Air,24.53,5.84,1.2,Lycoris Saunders,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Newell 312,Wrap Bag,0.55,9/16/2010
5789,41059,9/14/2010,Medium,45,17884.53,0.04,Delivery Truck,2357.86,400.98,42.52,Lycoris Saunders,Ontario,Ontario,Corporate,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,Jumbo Box,0.71,9/15/2010
5872,41664,12/4/2011,Critical,5,54.8,0,Regular Air,-15.30,9.78,1.99,Janet Molinari,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"Memorex Slim 80 Minute CD-R, 10/Pack",Small Pack,0.43,12/4/2011
5873,41664,12/4/2011,Critical,40,1038.19,0.07,Regular Air,230.69,25.98,4.08,Janet Molinari,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Boston 1799 Powerhouse� Electric Pencil Sharpener,Small Pack,0.57,12/6/2011
6012,42596,8/14/2012,Medium,9,51.75,0.05,Regular Air,4.16,5.58,0.7,Liz Thompson,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Newell 314,Wrap Bag,0.6,8/16/2012
6135,43424,8/18/2011,Not Specified,34,772.56,0.04,Express Air,143.87,22.98,4.5,Maria Bertelson,Ontario,Ontario,Home Office,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,Small Box,0.55,8/20/2011
6179,43808,1/6/2011,Low,16,108.73,0.04,Regular Air,-22.21,6.24,5.22,Christine Sundaresam,Ontario,Ontario,Small Business,Furniture,Office Furnishings,Eldon Expressions Mahogany Wood Desk Collection,Small Box,0.6,1/13/2011
6373,45218,5/10/2009,Low,49,309.46,0.08,Regular Air,-82.64,6.48,2.74,Robert Waldorf,Ontario,Ontario,Home Office,Technology,Computer Peripherals,"Sony MFD2HD Formatted Diskettes, 10/Pack",Small Pack,0.71,5/12/2009
6470,46050,1/4/2010,High,3,876.75,0.02,Regular Air,-248.69,289.53,19.99,Julie Prescott,Ontario,Ontario,Home Office,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,Small Box,0.56,1/7/2010
6479,46117,5/22/2011,Low,22,1168.28,0.02,Delivery Truck,126.07,50.98,14.19,Maria Bertelson,Ontario,Ontario,Home Office,Furniture,Chairs & Chairmats,"Global Deluxe Stacking Chair, Gray",Jumbo Drum,0.56,5/26/2011
6494,46243,1/24/2012,Low,31,614.35,0.02,Express Air,78.89,18.97,9.03,Maria Bertelson,Ontario,Ontario,Corporate,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,0.37,1/26/2012
6495,46243,1/24/2012,Low,1,3.63,0.03,Regular Air,-1.56,2.88,0.7,Maria Bertelson,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Newell 335,Wrap Bag,0.56,1/29/2012
6496,46243,1/24/2012,Low,31,172.99,0.05,Regular Air,61.51,5.84,1,Maria Bertelson,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,"Quartet Omega� Colored Chalk, 12/Pack",Wrap Bag,0.38,1/31/2012
6504,46310,7/21/2010,High,29,1935.25,0.04,Regular Air,652.19,63.98,11.55,Annie Thurman,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,GBC DocuBind P50 Personal Binding Machine,Small Box,0.38,7/22/2010
6505,46310,7/21/2010,High,13,278.5,0.1,Regular Air,-6.23,22.01,5.53,Annie Thurman,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,Boston 16801 Nautilus� Battery Pencil Sharpener,Small Pack,0.59,7/22/2010
6506,46310,7/21/2010,High,42,5423.58,0.01,Regular Air,1361.56,120.33,19.99,Annie Thurman,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,Iceberg Mobile Mega Data/Printer Cart �,Small Box,0.59,7/21/2010
6537,46503,11/6/2011,Not Specified,26,1196.7915,0.07,Regular Air,265.39,55.99,1.25,Meg O'Connel,Ontario,Ontario,Small Business,Technology,Telephones and Communication,Accessory2,Small Pack,0.55,11/9/2011
6572,46726,7/5/2012,Not Specified,46,325.97,0.02,Regular Air,-255.22,6.84,8.37,Meg O'Connel,Ontario,Ontario,Small Business,Office Supplies,"Scissors, Rulers and Trimmers","Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Small Pack,0.58,7/5/2012
6573,46726,7/5/2012,Not Specified,10,49.65,0.02,Regular Air,8.27,4.55,1.49,Meg O'Connel,Ontario,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,Presstex Flexible Ring Binders,Small Box,0.35,7/7/2012
6613,47042,3/2/2012,Critical,45,1375.3765,0.03,Regular Air,592.22,35.99,3.3,Maria Bertelson,Ontario,Ontario,Home Office,Technology,Telephones and Communication,Accessory9,Small Pack,0.39,3/3/2012
6635,47174,9/16/2011,Critical,42,642.1,0,Regular Air,41.56,13.99,7.51,Maria Bertelson,Ontario,Ontario,Corporate,Technology,Office Machines,Sharp EL500L Fraction Calculator,Medium Box,0.39,9/16/2011
6746,48034,7/14/2009,Not Specified,47,945.86,0.1,Regular Air,31.59,22.01,5.53,Robert Waldorf,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,Boston 16801 Nautilus� Battery Pencil Sharpener,Small Pack,0.59,7/15/2009
6747,48034,7/14/2009,Not Specified,12,2340.504,0.04,Delivery Truck,243.16,236.97,59.24,Robert Waldorf,Ontario,Ontario,Home Office,Furniture,Tables,Chromcraft Rectangular Conference Tables,Jumbo Box,0.61,7/14/2009
6760,48164,10/29/2011,High,33,94.39,0.07,Regular Air,12.31,2.88,0.7,Christine Sundaresam,Ontario,Ontario,Small Business,Office Supplies,Pens & Art Supplies,Newell 340,Wrap Bag,0.56,10/31/2011
6896,49189,1/15/2011,Critical,32,249.59,0.06,Regular Air,101.82,7.64,1.39,Brian Thompson,Ontario,Ontario,Home Office,Office Supplies,Envelopes,Security-Tint Envelopes,Small Box,0.36,1/18/2011
6997,49986,10/14/2010,Critical,39,110.36,0.05,Regular Air,8.60,2.84,0.93,Joseph Airdo,Ontario,Ontario,Consumer,Office Supplies,Pens & Art Supplies,SANFORD Liquid Accent� Tank-Style Highlighters,Wrap Bag,0.54,10/16/2010
7054,50336,11/4/2009,Not Specified,9,58.98,0,Regular Air,-17.79,5.77,4.97,Joseph Airdo,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,Avery Binding System Hidden Tab� Executive Style Index Sets,Small Box,0.35,11/5/2009
7059,50373,7/2/2009,Critical,9,1455.04,0.06,Regular Air,-7.58,161.55,19.99,Christina Vanderzanden,Ontario,Ontario,Small Business,Office Supplies,Storage & Organization,Fellowes Super Stor/Drawer� Files,Small Box,0.66,7/3/2009
7086,50564,3/2/2012,High,30,11041.42,0.07,Regular Air,4456.25,387.99,19.99,Julie Prescott,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Fellowes PB300 Plastic Comb Binding Machine,Small Box,0.38,3/4/2012
7139,50949,2/4/2011,Medium,32,73.55,0.09,Express Air,7.95,2.18,0.78,Guy Thornton,Ontario,Ontario,Corporate,Office Supplies,Rubber Bands,Stockwell Push Pins,Wrap Bag,0.52,2/5/2011
7140,50949,2/4/2011,Medium,46,4804.0385,0.08,Regular Air,1077.92,125.99,8.8,Guy Thornton,Ontario,Ontario,Corporate,Technology,Telephones and Communication,StarTAC 6500,Small Box,0.59,2/6/2011
7198,51361,3/18/2011,Low,14,76.06,0.02,Express Air,-35.99,4.28,5.68,Meg O'Connel,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 199,Small Box,0.4,3/20/2011
7199,51361,3/18/2011,Critical,50,18056.68,0,Delivery Truck,-6474.65,349.45,60,Meg O'Connel,Ontario,Ontario,Corporate,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Jumbo Drum,,3/22/2011
7258,51780,7/24/2010,Low,42,372.69,0.01,Express Air,-177.03,8.04,8.94,Rob Beeghly,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box,0.4,7/31/2010
7278,51940,10/17/2012,High,11,65.5,0.08,Regular Air,-55.94,5.98,4.38,Ivan Gibson,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack",Small Pack,0.75,10/18/2012
7305,52071,11/27/2011,Not Specified,14,136.85,0.01,Regular Air,-4.43,8.85,5.6,Annie Thurman,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36,11/29/2011
7306,52071,11/27/2011,Not Specified,1,12.74,0.05,Regular Air,-11.39,7.96,4.95,Annie Thurman,Ontario,Ontario,Consumer,Furniture,Office Furnishings,Staples Plastic Wall Frames,Small Box,0.41,11/29/2011
7449,53152,3/5/2009,Medium,5,185.79,0.02,Regular Air,-159.68,34.98,7.53,Bill Eplett,Ontario,Ontario,Corporate,Technology,Computer Peripherals,Fellowes EZ Multi-Media Keyboard,Small Box,0.76,3/7/2009
7450,53152,3/5/2009,Medium,9,196.41,0.01,Regular Air,27.91,19.99,11.17,Bill Eplett,Ontario,Ontario,Corporate,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp,Large Box,0.6,3/8/2009
7451,53152,3/5/2009,Medium,9,186.67,0.02,Regular Air,2.06,19.98,8.68,Bill Eplett,Ontario,Ontario,Corporate,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,0.37,3/7/2009
7573,54177,1/25/2012,Critical,12,480.73,0.1,Regular Air,148.20,42.8,2.99,Maria Bertelson,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Small Box,0.36,1/25/2012
7574,54177,1/25/2012,Critical,25,159,0.1,Regular Air,-98.15,6.48,7.37,Maria Bertelson,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 210,Small Box,0.37,1/27/2012
